2019-07-08 15:47:11.644853	2303975	0
2019-07-08 15:47:11.654798	2457574	0
2019-07-08 15:47:11.664822	2611173	0
2019-07-08 15:47:11.675104	2764772	0
2019-07-08 15:47:11.684942	2918371	0
2019-07-08 15:47:11.695262	3071970	0
2019-07-08 15:47:11.704865	3225569	0
2019-07-08 15:47:11.714779	3379168	0
2019-07-08 15:47:11.725074	3532767	0
2019-07-08 15:47:11.739836	3686366	0
2019-07-08 15:47:11.755026	3839965	0
2019-07-08 15:47:11.755191	3993564	0
2019-07-08 15:47:11.775039	4147163	0
2019-07-08 15:47:11.775196	4300762	0
2019-07-08 15:47:11.784916	4454361	0
2019-07-08 15:47:11.795325	4607960	0
2019-07-08 15:47:11.806292	4761559	0
2019-07-08 15:47:11.820958	4915158	0
2019-07-08 15:47:11.825266	5068757	0
2019-07-08 15:47:11.835311	5222356	0
2019-07-08 15:47:11.845269	5375955	0
2019-07-08 15:47:11.854926	5529554	0
2019-07-08 15:47:11.865634	5683153	0
2019-07-08 15:47:11.875033	5836752	0
2019-07-08 15:47:11.886298	5990351	0
2019-07-08 15:47:11.895056	6143950	0
2019-07-08 15:47:11.904995	6297549	0
2019-07-08 15:47:11.915432	6451148	0
2019-07-08 15:47:11.925309	6604747	0
2019-07-08 15:47:11.935375	6758346	0
2019-07-08 15:47:11.945299	6911945	0
2019-07-08 15:47:11.955261	7065544	0
2019-07-08 15:47:11.966038	7219143	0
2019-07-08 15:47:11.976995	7372742	0
2019-07-08 15:47:11.985580	7526341	0
2019-07-08 15:47:11.995294	7679940	0
2019-07-08 15:47:12.015481	7833539	0
2019-07-08 15:47:12.031157	7987138	0
2019-07-08 15:47:12.031455	8140737	0
2019-07-08 15:47:12.045177	8294336	0
2019-07-08 15:47:12.051767	8447935	0
2019-07-08 15:47:12.070421	8601534	0
2019-07-08 15:47:12.070571	8755133	0
2019-07-08 15:47:12.080208	8908732	0
2019-07-08 15:47:12.085806	9062331	0
2019-07-08 15:47:12.095709	9215930	0
2019-07-08 15:47:12.105957	9369529	0
2019-07-08 15:47:12.115964	9523128	0
2019-07-08 15:47:12.125447	9676727	0
2019-07-08 15:47:12.135087	9830326	0
2019-07-08 15:47:12.145104	9983925	0
2019-07-08 15:47:12.155085	10137524	0
2019-07-08 15:47:12.165567	10291123	0
2019-07-08 15:47:12.175257	10444722	0
2019-07-08 15:47:12.185306	10598321	0
2019-07-08 15:47:12.195558	10751920	0
2019-07-08 15:47:12.206511	10905519	0
2019-07-08 15:47:12.215281	11059118	0
2019-07-08 15:47:12.225682	11212717	0
2019-07-08 15:47:12.235116	11366316	0
2019-07-08 15:47:12.245359	11519915	0
2019-07-08 15:47:12.255460	11673514	0
2019-07-08 15:47:12.265235	11827113	0
2019-07-08 15:47:12.275502	11980712	0
2019-07-08 15:47:12.285437	12134311	0
2019-07-08 15:47:12.295865	12287910	0
2019-07-08 15:47:12.305897	12441509	0
2019-07-08 15:47:12.315249	12595108	0
2019-07-08 15:47:12.325226	12748707	0
2019-07-08 15:47:12.335333	12902306	0
2019-07-08 15:47:12.345704	13055905	0
2019-07-08 15:47:12.355427	13209504	0
2019-07-08 15:47:12.365499	13363103	0
2019-07-08 15:47:12.375550	13516702	0
2019-07-08 15:47:12.385867	13670301	0
2019-07-08 15:47:12.395399	13823900	0
2019-07-08 15:47:12.405942	13977499	0
2019-07-08 15:47:12.415392	14131098	0
2019-07-08 15:47:12.425146	14284697	0
2019-07-08 15:47:12.435338	14438296	0
2019-07-08 15:47:12.445379	14591895	0
2019-07-08 15:47:12.455440	14745494	0
2019-07-08 15:47:12.466165	14899093	0
2019-07-08 15:47:12.475770	15052692	0
2019-07-08 15:47:12.485746	15206291	0
2019-07-08 15:47:12.495914	15359890	0
2019-07-08 15:47:12.505257	15513489	0
2019-07-08 15:47:12.516115	15667088	0
2019-07-08 15:47:12.529863	15820687	0
2019-07-08 15:47:12.535428	15974286	0
2019-07-08 15:47:12.545354	16127885	0
2019-07-08 15:47:12.556418	16281484	0
2019-07-08 15:47:12.566016	16435083	0
2019-07-08 15:47:12.575555	16588682	0
2019-07-08 15:47:12.585962	16742281	0
2019-07-08 15:47:12.595710	16895880	0
2019-07-08 15:47:12.605693	17049479	0
2019-07-08 15:47:12.615458	17203078	0
2019-07-08 15:47:12.625655	17356677	0
2019-07-08 15:47:12.635997	17510276	0
2019-07-08 15:47:12.645530	17663875	0
2019-07-08 15:47:12.655459	17817474	0
2019-07-08 15:47:12.666093	17971073	0
2019-07-08 15:47:12.675606	18124672	0
2019-07-08 15:47:12.685435	18278271	0
2019-07-08 15:47:12.695499	18431870	0
2019-07-08 15:47:12.705394	18585469	0
2019-07-08 15:47:12.715872	18739068	0
2019-07-08 15:47:12.725700	18892667	0
2019-07-08 15:47:12.735641	19046266	0
2019-07-08 15:47:12.745569	19199865	0
2019-07-08 15:47:12.755570	19353464	0
2019-07-08 15:47:12.766025	19507063	0
2019-07-08 15:47:12.775411	19660662	0
2019-07-08 15:47:12.785840	19814261	0
2019-07-08 15:47:12.796018	19967860	0
2019-07-08 15:47:12.807160	20121459	0
2019-07-08 15:47:12.815714	20275058	0
2019-07-08 15:47:12.825506	20428657	0
2019-07-08 15:47:12.835468	20582256	0
2019-07-08 15:47:12.845772	20735855	0
2019-07-08 15:47:12.855811	20889454	0
2019-07-08 15:47:12.866883	21043053	0
2019-07-08 15:47:12.875687	21196652	0
2019-07-08 15:47:12.895490	21350251	0
2019-07-08 15:47:12.895634	21503850	0
2019-07-08 15:47:12.906402	21657449	0
2019-07-08 15:47:12.915816	21811048	0
2019-07-08 15:47:12.925590	21964647	0
2019-07-08 15:47:12.936014	22118246	0
2019-07-08 15:47:12.946042	22271845	0
2019-07-08 15:47:12.955731	22425444	0
2019-07-08 15:47:12.966300	22579043	0
2019-07-08 15:47:12.976298	22732642	0
2019-07-08 15:47:12.985629	22886241	0
2019-07-08 15:47:12.996382	23039840	0
2019-07-08 15:47:13.012002	23193439	0
2019-07-08 15:47:13.030531	23347038	0
2019-07-08 15:47:13.030658	23500637	0
2019-07-08 15:47:13.039610	23654236	0
2019-07-08 15:47:13.046229	23807835	0
2019-07-08 15:47:13.055925	23961434	0
2019-07-08 15:47:13.065980	24115033	0
2019-07-08 15:47:13.075827	24268632	0
2019-07-08 15:47:13.085680	24422231	0
2019-07-08 15:47:13.096847	24575830	0
2019-07-08 15:47:13.105667	24729429	0
2019-07-08 15:47:13.116577	24883028	0
2019-07-08 15:47:13.125664	25036627	0
2019-07-08 15:47:13.135709	25190226	0
2019-07-08 15:47:13.145800	25343825	0
2019-07-08 15:47:13.155685	25497424	0
2019-07-08 15:47:13.166323	25651023	0
2019-07-08 15:47:13.175788	25804622	0
2019-07-08 15:47:13.186078	25958221	0
2019-07-08 15:47:13.196355	26111820	0
2019-07-08 15:47:13.207036	26265419	0
2019-07-08 15:47:13.215936	26419018	0
2019-07-08 15:47:13.225896	26572617	0
2019-07-08 15:47:13.235850	26726216	0
2019-07-08 15:47:13.246219	26879815	0
2019-07-08 15:47:13.255864	27033414	0
2019-07-08 15:47:13.266635	27187013	0
2019-07-08 15:47:13.275746	27340612	0
2019-07-08 15:47:13.285674	27494211	0
2019-07-08 15:47:13.295671	27647810	0
2019-07-08 15:47:13.305843	27801409	0
2019-07-08 15:47:13.315965	27955008	0
2019-07-08 15:47:13.325738	28108607	0
2019-07-08 15:47:13.335899	28262206	0
2019-07-08 15:47:13.345884	28415805	0
2019-07-08 15:47:13.355763	28569404	0
2019-07-08 15:47:13.366459	28723003	0
2019-07-08 15:47:13.375742	28876602	0
2019-07-08 15:47:13.385910	29030201	0
2019-07-08 15:47:13.396251	29183800	0
2019-07-08 15:47:13.405951	29337399	0
2019-07-08 15:47:13.416137	29490998	0
2019-07-08 15:47:13.426029	29644597	0
2019-07-08 15:47:13.438093	29798196	0
2019-07-08 15:47:13.445902	29951795	0
2019-07-08 15:47:13.458413	30105394	0
2019-07-08 15:47:13.467183	30258993	0
2019-07-08 15:47:13.480189	30412592	0
2019-07-08 15:47:13.485866	30566191	0
2019-07-08 15:47:13.496108	30719790	0
2019-07-08 15:47:13.506232	30873389	0
2019-07-08 15:47:13.525864	31026988	0
2019-07-08 15:47:13.526027	31180587	0
2019-07-08 15:47:13.538593	31334186	0
2019-07-08 15:47:13.545946	31487785	0
2019-07-08 15:47:13.556377	31641384	0
2019-07-08 15:47:13.567590	31794983	0
2019-07-08 15:47:13.575939	31948582	0
2019-07-08 15:47:13.585889	32102181	0
2019-07-08 15:47:13.596057	32255780	0
2019-07-08 15:47:13.608159	32409379	0
2019-07-08 15:47:13.615771	32562978	0
2019-07-08 15:47:13.625961	32716577	0
2019-07-08 15:47:13.636052	32870176	0
2019-07-08 15:47:13.651672	33023775	0
2019-07-08 15:47:13.655973	33177374	0
2019-07-08 15:47:13.665911	33330973	0
2019-07-08 15:47:13.676111	33484572	0
2019-07-08 15:47:13.685894	33638171	0
2019-07-08 15:47:13.696012	33791770	0
2019-07-08 15:47:13.705894	33945369	0
2019-07-08 15:47:13.716076	34098968	0
2019-07-08 15:47:13.726039	34252567	0
2019-07-08 15:47:13.736007	34406166	0
2019-07-08 15:47:13.745937	34559765	0
2019-07-08 15:47:13.755987	34713364	0
2019-07-08 15:47:13.766729	34866963	0
2019-07-08 15:47:13.775950	35020562	0
2019-07-08 15:47:13.785995	35174161	0
2019-07-08 15:47:13.796070	35327760	0
2019-07-08 15:47:13.808850	35481359	0
2019-07-08 15:47:13.816464	35634958	0
2019-07-08 15:47:13.826197	35788557	0
2019-07-08 15:47:13.836175	35942156	0
2019-07-08 15:47:13.846210	36095755	0
2019-07-08 15:47:13.856632	36249354	0
2019-07-08 15:47:13.866321	36402953	0
2019-07-08 15:47:13.876269	36556552	0
2019-07-08 15:47:13.886209	36710151	0
2019-07-08 15:47:13.896038	36863750	0
2019-07-08 15:47:13.905962	37017349	0
2019-07-08 15:47:13.916056	37170948	0
2019-07-08 15:47:13.926780	37324547	0
2019-07-08 15:47:13.936682	37478146	0
2019-07-08 15:47:13.946274	37631745	0
2019-07-08 15:47:13.956288	37785344	0
2019-07-08 15:47:13.966288	37938943	0
2019-07-08 15:47:13.979394	38092542	0
2019-07-08 15:47:13.986292	38246141	0
2019-07-08 15:47:13.996284	38399740	0
2019-07-08 15:47:14.011680	38553339	0
2019-07-08 15:47:14.028411	38706938	0
2019-07-08 15:47:14.028571	38860537	0
2019-07-08 15:47:14.041975	39014136	0
2019-07-08 15:47:14.046454	39167735	0
2019-07-08 15:47:14.056350	39321334	0
2019-07-08 15:47:14.066488	39474933	0
2019-07-08 15:47:14.076079	39628532	0
2019-07-08 15:47:14.086342	39782131	0
2019-07-08 15:47:14.095996	39935730	0
2019-07-08 15:47:14.105987	40089329	0
2019-07-08 15:47:14.116287	40242928	0
2019-07-08 15:47:14.126314	40396527	0
2019-07-08 15:47:14.136139	40550126	0
2019-07-08 15:47:14.146169	40703725	0
2019-07-08 15:47:14.156069	40857324	0
2019-07-08 15:47:14.166495	41010923	0
2019-07-08 15:47:14.176752	41164522	0
2019-07-08 15:47:14.186536	41318121	0
2019-07-08 15:47:14.196380	41471720	0
2019-07-08 15:47:14.214929	41625319	0
2019-07-08 15:47:14.218441	41778918	0
2019-07-08 15:47:14.226296	41932517	0
2019-07-08 15:47:14.240196	42086116	0
2019-07-08 15:47:14.246461	42239715	0
2019-07-08 15:47:14.257052	42393314	0
2019-07-08 15:47:14.266129	42546913	0
2019-07-08 15:47:14.276224	42700512	0
2019-07-08 15:47:14.286382	42854111	0
2019-07-08 15:47:14.296439	43007710	0
2019-07-08 15:47:14.306116	43161309	0
2019-07-08 15:47:14.316366	43314908	0
2019-07-08 15:47:14.326710	43468507	0
2019-07-08 15:47:14.336519	43622106	0
2019-07-08 15:47:14.346288	43775705	0
2019-07-08 15:47:14.356287	43929304	0
2019-07-08 15:47:14.366545	44082903	0
2019-07-08 15:47:14.376503	44236502	0
2019-07-08 15:47:14.386240	44390101	0
2019-07-08 15:47:14.396339	44543700	0
2019-07-08 15:47:14.417918	44697299	0
2019-07-08 15:47:14.418099	44850898	0
2019-07-08 15:47:14.426955	45004497	0
2019-07-08 15:47:14.436578	45158096	0
2019-07-08 15:47:14.446430	45311695	0
2019-07-08 15:47:14.456263	45465294	0
2019-07-08 15:47:14.473881	45618893	0
2019-07-08 15:47:14.476308	45772492	0
2019-07-08 15:47:14.488346	45926091	0
2019-07-08 15:47:14.496495	46079690	0
2019-07-08 15:47:14.506548	46233289	0
2019-07-08 15:47:14.517424	46386888	0
2019-07-08 15:47:14.526677	46540487	0
2019-07-08 15:47:14.536253	46694086	0
2019-07-08 15:47:14.547921	46847685	0
2019-07-08 15:47:14.558254	47001284	0
2019-07-08 15:47:14.567965	47154883	0
2019-07-08 15:47:14.576425	47308482	0
2019-07-08 15:47:14.586616	47462081	0
2019-07-08 15:47:14.596400	47615680	0
2019-07-08 15:47:14.606102	47769279	0
2019-07-08 15:47:14.616829	47922878	0
2019-07-08 15:47:14.626643	48076477	0
2019-07-08 15:47:14.636431	48230076	0
2019-07-08 15:47:14.646356	48383675	0
2019-07-08 15:47:14.656470	48537274	0
2019-07-08 15:47:14.666540	48690873	0
2019-07-08 15:47:14.677027	48844472	0
2019-07-08 15:47:14.686537	48998071	0
2019-07-08 15:47:14.696614	49151670	0
2019-07-08 15:47:14.706500	49305269	0
2019-07-08 15:47:14.716810	49458868	0
2019-07-08 15:47:14.726454	49612467	0
2019-07-08 15:47:14.736736	49766066	0
2019-07-08 15:47:14.746952	49919665	0
2019-07-08 15:47:14.756614	50073264	0
2019-07-08 15:47:14.766750	50226863	0
2019-07-08 15:47:14.776606	50380462	0
2019-07-08 15:47:14.786538	50534061	0
2019-07-08 15:47:14.796330	50687660	0
2019-07-08 15:47:14.806771	50841259	0
2019-07-08 15:47:14.817201	50994858	0
2019-07-08 15:47:14.827267	51148457	0
2019-07-08 15:47:14.836858	51302056	0
2019-07-08 15:47:14.846567	51455655	0
2019-07-08 15:47:14.856453	51609254	0
2019-07-08 15:47:14.866727	51762853	0
2019-07-08 15:47:14.876632	51916452	0
2019-07-08 15:47:14.886693	52070051	0
2019-07-08 15:47:14.896661	52223650	0
2019-07-08 15:47:14.906258	52377249	0
2019-07-08 15:47:14.916661	52530848	0
2019-07-08 15:47:14.926749	52684447	0
2019-07-08 15:47:14.936495	52838046	0
2019-07-08 15:47:14.947202	52991645	0
2019-07-08 15:47:14.956460	53145244	0
2019-07-08 15:47:14.966687	53298843	0
2019-07-08 15:47:14.979989	53452442	0
2019-07-08 15:47:14.986584	53606041	0
2019-07-08 15:47:14.997002	53759640	0
2019-07-08 15:47:15.022456	53913239	0
2019-07-08 15:47:15.022643	54066838	0
2019-07-08 15:47:15.032172	54220437	0
2019-07-08 15:47:15.036528	54374036	0
2019-07-08 15:47:15.046516	54527635	0
2019-07-08 15:47:15.056666	54681234	0
2019-07-08 15:47:15.066850	54834833	0
2019-07-08 15:47:15.076707	54988432	0
2019-07-08 15:47:15.086558	55142031	0
2019-07-08 15:47:15.096478	55295630	0
2019-07-08 15:47:15.106921	55449229	0
2019-07-08 15:47:15.117089	55602828	0
2019-07-08 15:47:15.126796	55756427	0
2019-07-08 15:47:15.137030	55910026	0
2019-07-08 15:47:15.146628	56063625	0
2019-07-08 15:47:15.156589	56217224	0
2019-07-08 15:47:15.167045	56370823	0
2019-07-08 15:47:15.176663	56524422	0
2019-07-08 15:47:15.187078	56678021	0
2019-07-08 15:47:15.196711	56831620	0
2019-07-08 15:47:15.206709	56985219	0
2019-07-08 15:47:15.217007	57138818	0
2019-07-08 15:47:15.234008	57292417	0
2019-07-08 15:47:15.237124	57446016	0
2019-07-08 15:47:15.247188	57599615	0
2019-07-08 15:47:15.256733	57753214	0
2019-07-08 15:47:15.267536	57906813	0
2019-07-08 15:47:15.277247	58060412	0
2019-07-08 15:47:15.286690	58214011	0
2019-07-08 15:47:15.296875	58367610	0
2019-07-08 15:47:15.306873	58521209	0
2019-07-08 15:47:15.316861	58674808	0
2019-07-08 15:47:15.326776	58828407	0
2019-07-08 15:47:15.336796	58982006	0
2019-07-08 15:47:15.347043	59135605	0
2019-07-08 15:47:15.357214	59289204	0
2019-07-08 15:47:15.368592	59442803	0
2019-07-08 15:47:15.376779	59596402	0
2019-07-08 15:47:15.387086	59750001	0
2019-07-08 15:47:15.397044	59903600	0
2019-07-08 15:47:15.407147	60057199	0
2019-07-08 15:47:15.417322	60210798	0
2019-07-08 15:47:15.426686	60364397	0
2019-07-08 15:47:15.437288	60517996	0
2019-07-08 15:47:15.446968	60671595	0
2019-07-08 15:47:15.456900	60825194	0
2019-07-08 15:47:15.466871	60978793	0
2019-07-08 15:47:15.477105	61132392	0
2019-07-08 15:47:15.486836	61285991	0
2019-07-08 15:47:15.496845	61439590	0
2019-07-08 15:47:15.506784	61593189	0
2019-07-08 15:47:15.517255	61746788	0
2019-07-08 15:47:15.527229	61900387	0
2019-07-08 15:47:15.536958	62053986	0
2019-07-08 15:47:15.547197	62207585	0
2019-07-08 15:47:15.557162	62361184	0
2019-07-08 15:47:15.566765	62514783	0
2019-07-08 15:47:15.576889	62668382	0
2019-07-08 15:47:15.586922	62821981	0
2019-07-08 15:47:15.596867	62975580	0
2019-07-08 15:47:15.606700	63129179	0
2019-07-08 15:47:15.616741	63282778	0
2019-07-08 15:47:15.626967	63436377	0
2019-07-08 15:47:15.636882	63589976	0
2019-07-08 15:47:15.646954	63743575	0
2019-07-08 15:47:15.656836	63897174	0
2019-07-08 15:47:15.667131	64050773	0
2019-07-08 15:47:15.676976	64204372	0
2019-07-08 15:47:15.686908	64357971	0
2019-07-08 15:47:15.697057	64511570	0
2019-07-08 15:47:15.706986	64665169	0
2019-07-08 15:47:15.717199	64818768	0
2019-07-08 15:47:15.727050	64972367	0
2019-07-08 15:47:15.737049	65125966	0
2019-07-08 15:47:15.746917	65279565	0
2019-07-08 15:47:15.757000	65433164	0
2019-07-08 15:47:15.767342	65586763	0
2019-07-08 15:47:15.777037	65740362	0
2019-07-08 15:47:15.787116	65893961	0
2019-07-08 15:47:15.796976	66047560	0
2019-07-08 15:47:15.806979	66201159	0
2019-07-08 15:47:15.817751	66354758	0
2019-07-08 15:47:15.826977	66508357	0
2019-07-08 15:47:15.837146	66661956	0
2019-07-08 15:47:15.847679	66815555	0
2019-07-08 15:47:15.857260	66969154	0
2019-07-08 15:47:15.867332	67122753	0
2019-07-08 15:47:15.877070	67276352	0
2019-07-08 15:47:15.887073	67429951	0
2019-07-08 15:47:15.897243	67583550	0
2019-07-08 15:47:15.906997	67737149	0
2019-07-08 15:47:15.918117	67890748	0
2019-07-08 15:47:15.927668	68044347	0
2019-07-08 15:47:15.937687	68197946	0
2019-07-08 15:47:15.947552	68351545	0
2019-07-08 15:47:15.957613	68505144	0
2019-07-08 15:47:15.967179	68658743	0
2019-07-08 15:47:15.978671	68812342	0
2019-07-08 15:47:15.987052	68965941	0
2019-07-08 15:47:15.997262	69119540	0
2019-07-08 15:47:16.008846	69273139	0
2019-07-08 15:47:16.026806	69426738	0
2019-07-08 15:47:16.027110	69580337	0
2019-07-08 15:47:16.038108	69733936	0
2019-07-08 15:47:16.047379	69887535	0
2019-07-08 15:47:16.057387	70041134	0
2019-07-08 15:47:16.067179	70194733	0
2019-07-08 15:47:16.077224	70348332	0
2019-07-08 15:47:16.087339	70501931	0
2019-07-08 15:47:16.097217	70655530	0
2019-07-08 15:47:16.107104	70809129	0
2019-07-08 15:47:16.117260	70962728	0
2019-07-08 15:47:16.127304	71116327	0
2019-07-08 15:47:16.137158	71269926	0
2019-07-08 15:47:16.147002	71423525	0
2019-07-08 15:47:16.157275	71577124	0
2019-07-08 15:47:16.168202	71730723	0
2019-07-08 15:47:16.177217	71884322	0
2019-07-08 15:47:16.187734	72037921	0
2019-07-08 15:47:16.197291	72191520	0
2019-07-08 15:47:16.207121	72345119	0
2019-07-08 15:47:16.217273	72498718	0
2019-07-08 15:47:16.227102	72652317	0
2019-07-08 15:47:16.237531	72805916	0
2019-07-08 15:47:16.247400	72959515	0
2019-07-08 15:47:16.257318	73113114	0
2019-07-08 15:47:16.267317	73266713	0
2019-07-08 15:47:16.277230	73420312	0
2019-07-08 15:47:16.287403	73573911	0
2019-07-08 15:47:16.297164	73727510	0
2019-07-08 15:47:16.307769	73881109	0
2019-07-08 15:47:16.317458	74034708	0
2019-07-08 15:47:16.327441	74188307	0
2019-07-08 15:47:16.345695	74341906	0
2019-07-08 15:47:16.347286	74495505	0
2019-07-08 15:47:16.357664	74649104	0
2019-07-08 15:47:16.372472	74802703	0
2019-07-08 15:47:16.377166	74956302	0
2019-07-08 15:47:16.390958	75109901	0
2019-07-08 15:47:16.397323	75263500	0
2019-07-08 15:47:16.408197	75417099	0
2019-07-08 15:47:16.417321	75570698	0
2019-07-08 15:47:16.427537	75724297	0
2019-07-08 15:47:16.437899	75877896	0
2019-07-08 15:47:16.447316	76031495	0
2019-07-08 15:47:16.458182	76185094	0
2019-07-08 15:47:16.467449	76338693	0
2019-07-08 15:47:16.477311	76492292	0
2019-07-08 15:47:16.487363	76645891	0
2019-07-08 15:47:16.497559	76799490	0
2019-07-08 15:47:16.507111	76953089	0
2019-07-08 15:47:16.517667	77106688	0
2019-07-08 15:47:16.527431	77260287	0
2019-07-08 15:47:16.537370	77413886	0
2019-07-08 15:47:16.547234	77567485	0
2019-07-08 15:47:16.557600	77721084	0
2019-07-08 15:47:16.567404	77874683	0
2019-07-08 15:47:16.577330	78028282	0
2019-07-08 15:47:16.587627	78181881	0
2019-07-08 15:47:16.597439	78335480	0
2019-07-08 15:47:16.607349	78489079	0
2019-07-08 15:47:16.617849	78642678	0
2019-07-08 15:47:16.627829	78796277	0
2019-07-08 15:47:16.637755	78949876	0
2019-07-08 15:47:16.647345	79103475	0
2019-07-08 15:47:16.657377	79257074	0
2019-07-08 15:47:16.667995	79410673	0
2019-07-08 15:47:16.677572	79564272	0
2019-07-08 15:47:16.688044	79717871	0
2019-07-08 15:47:16.697731	79871470	0
2019-07-08 15:47:16.707257	80025069	0
2019-07-08 15:47:16.717173	80178668	0
2019-07-08 15:47:16.727504	80332267	0
2019-07-08 15:47:16.737515	80485866	0
2019-07-08 15:47:16.747867	80639465	0
2019-07-08 15:47:16.757743	80793064	0
2019-07-08 15:47:16.767563	80946663	0
2019-07-08 15:47:16.777585	81100262	0
2019-07-08 15:47:16.788099	81253861	0
2019-07-08 15:47:16.798033	81407460	0
2019-07-08 15:47:16.807877	81561059	0
2019-07-08 15:47:16.817892	81714658	0
2019-07-08 15:47:16.827614	81868257	0
2019-07-08 15:47:16.837460	82021856	0
2019-07-08 15:47:16.847670	82175455	0
2019-07-08 15:47:16.857684	82329054	0
2019-07-08 15:47:16.867405	82482653	0
2019-07-08 15:47:16.877400	82636252	0
2019-07-08 15:47:16.887632	82789851	0
2019-07-08 15:47:16.897510	82943450	0
2019-07-08 15:47:16.907482	83097049	0
2019-07-08 15:47:16.918724	83250648	0
2019-07-08 15:47:16.927688	83404247	0
2019-07-08 15:47:16.937657	83557846	0
2019-07-08 15:47:16.947599	83711445	0
2019-07-08 15:47:16.957665	83865044	0
2019-07-08 15:47:16.967841	84018643	0
2019-07-08 15:47:16.977581	84172242	0
2019-07-08 15:47:16.988047	84325841	0
2019-07-08 15:47:16.997796	84479440	0
2019-07-08 15:47:17.009673	84633039	0
2019-07-08 15:47:17.022989	84786638	0
2019-07-08 15:47:17.032989	84940237	0
2019-07-08 15:47:17.038223	85093836	0
2019-07-08 15:47:17.047688	85247435	0
2019-07-08 15:47:17.057994	85401034	0
2019-07-08 15:47:17.067701	85554633	0
2019-07-08 15:47:17.077641	85708232	0
2019-07-08 15:47:17.087699	85861831	0
2019-07-08 15:47:17.097565	86015430	0
2019-07-08 15:47:17.107472	86169029	0
2019-07-08 15:47:17.117935	86322628	0
2019-07-08 15:47:17.127572	86476227	0
2019-07-08 15:47:17.137635	86629826	0
2019-07-08 15:47:17.148924	86783425	0
2019-07-08 15:47:17.157898	86937024	0
2019-07-08 15:47:17.167800	87090623	0
2019-07-08 15:47:17.177652	87244222	0
2019-07-08 15:47:17.187552	87397821	0
2019-07-08 15:47:17.197533	87551420	0
2019-07-08 15:47:17.207706	87705019	0
2019-07-08 15:47:17.218407	87858618	0
2019-07-08 15:47:17.228292	88012217	0
2019-07-08 15:47:17.238146	88165816	0
2019-07-08 15:47:17.248088	88319415	0
2019-07-08 15:47:17.257768	88473014	0
2019-07-08 15:47:17.268403	88626613	0
2019-07-08 15:47:17.277770	88780212	0
2019-07-08 15:47:17.287798	88933811	0
2019-07-08 15:47:17.298635	89087410	0
2019-07-08 15:47:17.308137	89241009	0
